,production
21159,19578
21160,18554
21161,17580
21162,16595
21163,16767
21164,17921
21165,19301
21166,19007
21167,20660
21168,20845
21169,21351
21170,22851
21171,23580
21172,24070
21173,24176
21174,24454
21175,24747
21176,24769
21177,24742
21178,24296
21179,24240
21180,23945
21181,24181
21182,24199
21183,23871
21184,23347
21185,21931
21186,20223
21187,19391
21188,18561
21189,18512
21190,19130
21191,20482
21192,21031
21193,21206
21194,22995
21195,23449
21196,24084
21197,24180
21198,24752
21199,24869
21200,24436
21201,24238
21202,24244
21203,24038
21204,24027
21205,23878
21206,23700
21207,23330
21208,22349
21209,21338
21210,20813
21211,19064
21212,18730
21213,18594
21214,19224
21215,20059
21216,20990
21217,21443
21218,22893
21219,23929
21220,24853
21221,24912
21222,25400
21223,25410
21224,25055
21225,25123
21226,25281
21227,25140
21228,25360
21229,25117
21230,24612
21231,24145
21232,23049
21233,22164
21234,21406
21235,19779
21236,19326
21237,19572
21238,20568
21239,20857
21240,21196
21241,21869
21242,23237
21243,24075
21244,24305
21245,24553
21246,25134
21247,25176
21248,25107
21249,24791
21250,24953
21251,25640
21252,25949
21253,25718
21254,25312
21255,24494
21256,24048
21257,23155
21258,22262
21259,20938
21260,20263
21261,19892
21262,20510
21263,20963
21264,21601
21265,21993
21266,23305
21267,24663
21268,25073
21269,24922
21270,25425
21271,25639
21272,25582
21273,24540
21274,24691
21275,25137
21276,24992
21277,24911
21278,24493
21279,23914
21280,23366
21281,21976
21282,20651
21283,19305
21284,18462
21285,19345
21286,19617
21287,19439
21288,20133
21289,21034
21290,22063
21291,23168
21292,23786
21293,23541
21294,23881
21295,23880
21296,23345
21297,22928
21298,23160
21299,23448
21300,23570
21301,23341
21302,22843
21303,21835
21304,20696
21305,18792
21306,17946
21307,17540
21308,17397
21309,17615
21310,18182
21311,19442
21312,19616
21313,20992
21314,21983
21315,22956
21316,23097
21317,23236
21318,22846
21319,23074
21320,22535
21321,22145
21322,22147
21323,22739
21324,22806
21325,22643
21326,22177
21327,21356
21328,20245
21329,18544
21330,17490
21331,17159
21332,16902
21333,17320
21334,18580
21335,18852
21336,19758
21337,20258
21338,21324
21339,22371
21340,22477
21341,22820
21342,23888
21343,25124
21344,24780
21345,24536
21346,24432
21347,24438
21348,24618
21349,24607
21350,24208
21351,23688
21352,23117
21353,22202
21354,20937
21355,19353
21356,18121
21357,18315
21358,19383
21359,19750
21360,20377
21361,21194
21362,22773
21363,23865
21364,24152
21365,24232
21366,24908
21367,24755
21368,24485
21369,24025
21370,23996
21371,24015
21372,23897
21373,23441
21374,23064
21375,22421
21376,22089
21377,20695
21378,19166
21379,17939
21380,17793
21381,17715
21382,17990
21383,18371
21384,20193
21385,20686
21386,22513
21387,23504
21388,23738
21389,23878
21390,24204
21391,24530
21392,23939
21393,23980
21394,23877
21395,23509
21396,23888
21397,23306
21398,22934
21399,22952
21400,22386
21401,21391
21402,19712
21403,18395
21404,18064
21405,17972
21406,18033
21407,18728
21408,19456
21409,21775
21410,22665
21411,23738
21412,24078
21413,24205
21414,24565
21415,24729
21416,24243
21417,24085
21418,24144
21419,24091
21420,24245
21421,24290
21422,23915
21423,23357
21424,22516
21425,20892
21426,21027
21427,18818
21428,18092
21429,18167
21430,18709
21431,19456
21432,20010
21433,20584
21434,22151
21435,22944
21436,23071
21437,23258
21438,23401
21439,23340
21440,22751
21441,22484
21442,23145
21443,23250
21444,23354
21445,23381
21446,23290
21447,22842
21448,22610
21449,22003
21450,20544
21451,19641
21452,19141
21453,18953
21454,19059
21455,19358
21456,20311
21457,21094
21458,22094
21459,23331
21460,23462
21461,22992
21462,23497
21463,23554
21464,23609
21465,23281
21466,23406
21467,23692
21468,23918
21469,23489
21470,23063
21471,22164
21472,20213
21473,18825
21474,18339
21475,18114
21476,18138
21477,19399
21478,19543
21479,19944
21480,21173
21481,21355
21482,22427
21483,22849
21484,23153
21485,23701
21486,24064
21487,24419
21488,24518
21489,24653
21490,24504
21491,24529
21492,24664
21493,24256
21494,23647
21495,23031
21496,22149
21497,20595
21498,19890
21499,18744
21500,19363
21501,19173
21502,19697
21503,20301
21504,21431
21505,21951
21506,23261
21507,24410
21508,24710
21509,25157
21510,25786
21511,26024
21512,26034
21513,25181
21514,25663
21515,25798
21516,25541
21517,24981
21518,24624
21519,24596
21520,24132
21521,22941
21522,21407
21523,19116
21524,18336
21525,18683
21526,19486
21527,19946
21528,21291
21529,21934
21530,23108
21531,24180
21532,24423
21533,24632
21534,24975
21535,25210
21536,24937
21537,24756
21538,24411
21539,24446
21540,24603
21541,24802
21542,24529
21543,24187
21544,23940
21545,23295
21546,21619
21547,20581
21548,19799
21549,19196
21550,19780
21551,20785
21552,21110
21553,22402
21554,21923
21555,22775
21556,23079
21557,23354
21558,23820
21559,24063
21560,23787
21561,23591
21562,25013
21563,24956
21564,24767
21565,24670
21566,24578
21567,24331
21568,23860
21569,22807
21570,21756
21571,20475
21572,19686
21573,19563
21574,19817
21575,20328
21576,21141
21577,21610
21578,22808
21579,23958
21580,24170
21581,24702
21582,25336
21583,25554
21584,24786
21585,24382
21586,24071
21587,24160
21588,24065
21589,24058
21590,23730
21591,23683
21592,22867
21593,21933
21594,19989
21595,18258
21596,17551
21597,17511
21598,18314
21599,18641
21600,20305
21601,21660
21602,23148
21603,24094
21604,24357
21605,24843
21606,25121
21607,25256
21608,24670
21609,24405
21610,24225
21611,24385
21612,24166
21613,24149
21614,24056
21615,23302
21616,22406
21617,21063
21618,20925
21619,18774
21620,18317
21621,18218
21622,18480
21623,18801
21624,20056
21625,19994
21626,21010
21627,22040
21628,22124
21629,22350
21630,22576
21631,22572
21632,22308
21633,22145
21634,21864
21635,22073
21636,22633
21637,22582
21638,22023
21639,21301
21640,19944
21641,18773
21642,18001
21643,17670
21644,17679
21645,18593
21646,18035
21647,18702
21648,19607
21649,20457
21650,21282
21651,21910
21652,22223
21653,22445
21654,23002
21655,23503
21656,23272
21657,23139
21658,23161
21659,23404
21660,23450
21661,23028
21662,22387
21663,21866
21664,20225
21665,19583
21666,18195
21667,17635
21668,17694
21669,17692
21670,18284
21671,19413
21672,20591
21673,20919
21674,22091
21675,22835
21676,23018
21677,23368
21678,23941
21679,24262
21680,24404
21681,24023
21682,23973
21683,23804
21684,23830
21685,24197
21686,23800
21687,24571
21688,23829
21689,22881
21690,20708
21691,18682
21692,18156
21693,18213
21694,18219
21695,19471
21696,19800
21697,19762
21698,20919
21699,21902
21700,24985
21701,24246
21702,24650
21703,25134
21704,24744
21705,24413
21706,24291
21707,24151
21708,24119
21709,24351
21710,24170
21711,23887
21712,23596
21713,23008
21714,21246
21715,19257
21716,18933
21717,18826
21718,19043
21719,19991
21720,21396
21721,21896
21722,23379
21723,24522
21724,24436
21725,24687
21726,25165
21727,25463
21728,25049
21729,24989
21730,24890
21731,24537
21732,24400
21733,24334
21734,23971
21735,22874
21736,22586
21737,21329
21738,19755
21739,18479
21740,18039
21741,17970
21742,18161
21743,19117
21744,20074
21745,21880
21746,23094
21747,24326
21748,24553
21749,24680
21750,24980
21751,25175
21752,24694
21753,24421
21754,24332
21755,24270
21756,23806
21757,23950
21758,23280
21759,23022
21760,21914
21761,20574
21762,19194
21763,18052
21764,17616
21765,17527
21766,17708
21767,18273
21768,19319
21769,20700
21770,22593
21771,23645
21772,24034
21773,24429
21774,24723
21775,24892
21776,24536
21777,24106
21778,23761
21779,23382
21780,23376
21781,23303
21782,22899
21783,22640
21784,21786
21785,20762
21786,19383
21787,18417
21788,17713
21789,17608
21790,17798
21791,17949
21792,18834
21793,19840
21794,21774
21795,22244
21796,22016
21797,22288
21798,21843
21799,21494
21800,20829
21801,20456
21802,20234
21803,20415
21804,20497
21805,20567
21806,20464
21807,20068
21808,19298
21809,18382
21810,17328
21811,17086
21812,18083
21813,17723
21814,18009
21815,19381
21816,20015
21817,20422
21818,21459
21819,22098
21820,22115
21821,22751
21822,23313
21823,23520
21824,23465
21825,23347
21826,23100
21827,23395
21828,23754
21829,23661
21830,23532
21831,22995
21832,21955
21833,20773
21834,20000
21835,19730
21836,19463
21837,19678
21838,19765
21839,20094
21840,20522
21841,21157
21842,23156
21843,23854
21844,24078
21845,24375
21846,24554
21847,24588
21848,24734
21849,24692
21850,24774
21851,24854
21852,24993
21853,25070
21854,24541
21855,24288
21856,23915
21857,22394
21858,20374
21859,19025
21860,18506
21861,18779
21862,19544
21863,20488
21864,21324
21865,22304
21866,23703
21867,24785
21868,25022
21869,25297
21870,25860
21871,25915
21872,25714
21873,25409
21874,25065
21875,25230
21876,25241
21877,25087
21878,24702
21879,24215
21880,23726
21881,21966
21882,19910
21883,18343
21884,17895
21885,17933
21886,18917
21887,19496
21888,21120
21889,21269
21890,23011
21891,24217
21892,24485
21893,25146
21894,25392
21895,25393
21896,25311
21897,25084
21898,24997
21899,24879
21900,24869
21901,24552
21902,24671
21903,24252
21904,24010
21905,22380
21906,20033
21907,18254
21908,17699
21909,18067
21910,18355
21911,19051
21912,20206
21913,19963
21914,22162
21915,23896
21916,23946
21917,24375
21918,24507
21919,24762
21920,24418
21921,24288
21922,24086
21923,24173
21924,24010
21925,23939
21926,23375
21927,23044
21928,22538
21929,21133
21930,19169
21931,17762
21932,17616
21933,17339
21934,17969
21935,17943
21936,18202
21937,18885
21938,20937
21939,22495
21940,22386
21941,22345
21942,22870
21943,22549
21944,21598
21945,20864
21946,20869
21947,21091
21948,21364
21949,21291
21950,20795
21951,20549
21952,19549
21953,18668
21954,17994
21955,16997
21956,16896
21957,17452
21958,17099
21959,17568
21960,17881
21961,18486
21962,19480
21963,19918
21964,20159
21965,20356
21966,20146
21967,20120
21968,19945
21969,19841
21970,19790
21971,20097
21972,20357
21973,20324
21974,20182
21975,19802
21976,19066
21977,18108
21978,17377
21979,16772
21980,17306
21981,17204
21982,17182
21983,17492
21984,18129
21985,19115
21986,20719
21987,21387
21988,21479
21989,21899
21990,22465
21991,22484
21992,22780
21993,22691
21994,22544
21995,23146
21996,23083
21997,22817
21998,22412
21999,21633
22000,20188
22001,18842
22002,18267
22003,17658
22004,17704
22005,17691
22006,18244
22007,18496
22008,19246
22009,19637
22010,21724
22011,22783
22012,22883
22013,24049
22014,24294
22015,24490
22016,24652
22017,24587
22018,24437
22019,24274
22020,24201
22021,24155
22022,23951
22023,23604
22024,22541
22025,21307
22026,19974
22027,18528
22028,17881
22029,17787
22030,18266
22031,18314
22032,19946
22033,20887
22034,22770
22035,23858
22036,24161
22037,24341
22038,24793
22039,25020
22040,24771
22041,24618
22042,24355
22043,24009
22044,24006
22045,23747
22046,23403
22047,23104
22048,22293
22049,21594
22050,19689
22051,17770
22052,17454
22053,17237
22054,17427
22055,17572
22056,18908
22057,20682
22058,22379
22059,23274
22060,23445
22061,23893
22062,24403
22063,24592
22064,24180
22065,23779
22066,23602
22067,23853
22068,23844
22069,23593
22070,22786
22071,22444
22072,21629
22073,20596
22074,18940
22075,17374
22076,16891
22077,16678
22078,17000
22079,18133
22080,17617
22081,18350
22082,20444
22083,21969
22084,22190
22085,22282
22086,22511
22087,22656
22088,22020
22089,21749
22090,21699
22091,21846
22092,21908
22093,21858
22094,21147
22095,21294
22096,20976
22097,20245
22098,18491
22099,17029
22100,16167
22101,15966
22102,16071
22103,16173
22104,16896
22105,17281
22106,19672
22107,21546
22108,21190
22109,21317
22110,21504
22111,21409
22112,20708
22113,20153
22114,20010
22115,20148
22116,20465
22117,20370
22118,20165
22119,19524
22120,18724
22121,17922
22122,16808
22123,16023
22124,15556
22125,15630
22126,16113
22127,16207
22128,17058
22129,17731
22130,18934
22131,19339
22132,19649
22133,20137
22134,20182
22135,20300
22136,19551
22137,19344
22138,19622
22139,19500
22140,19909
22141,19414
22142,19200
22143,18554
22144,17145
22145,15956
22146,15228
22147,14875
22148,14580
22149,14813
22150,15425
22151,15718
22152,17281
22153,18175
22154,18813
22155,19412
22156,19290
22157,19308
22158,20164
22159,19653
22160,19561
22161,19225
22162,19323
22163,19799
22164,20596
22165,20638
22166,20646
22167,19835
22168,18813
22169,17797
22170,16664
22171,16246
22172,15868
22173,16005
22174,16069
22175,16541
22176,17150
22177,17999
22178,18783
22179,20839
22180,20666
22181,20863
22182,21350
22183,21239
22184,21033
22185,21257
22186,21388
22187,21756
22188,21562
22189,21536
22190,21561
22191,21519
22192,21166
22193,20801
22194,19130
22195,17772
22196,16680
22197,16517
22198,16603
22199,17532
22200,17951
22201,18412
22202,20068
22203,21610
22204,22230
22205,22310
22206,22869
22207,22750
22208,22360
22209,22125
22210,22204
22211,22304
22212,22426
22213,22509
22214,22293
22215,22118
22216,21704
22217,20724
22218,19566
22219,18256
22220,17194
22221,17035
22222,17051
22223,17583
22224,18235
22225,19283
22226,21117
22227,22931
22228,23123
22229,23539
22230,24031
22231,23576
22232,22959
22233,22828
22234,22588
22235,22397
22236,22436
22237,22281
22238,21967
22239,21441
22240,21268
22241,20918
22242,19823
22243,17752
22244,16566
22245,16481
22246,16526
22247,17276
22248,18338
22249,18985
22250,20497
22251,22842
22252,22758
22253,23022
22254,22870
22255,22683
22256,22287
22257,22096
22258,22105
22259,22181
22260,22155
22261,22468
22262,22408
22263,22021
22264,22101
22265,21528
22266,19744
22267,17499
22268,16494
22269,16373
22270,16567
22271,17178
22272,18223
22273,18851
22274,20530
22275,21871
22276,21811
22277,21909
22278,22261
22279,22398
22280,21817
22281,21591
22282,21316
22283,21589
22284,21796
22285,21819
22286,22222
22287,22248
22288,21760
22289,21149
22290,19454
22291,17452
22292,16800
22293,16645
22294,16782
22295,16865
22296,17256
22297,18078
22298,19346
22299,20629
22300,20354
22301,20499
22302,20518
22303,20321
22304,19780
22305,19584
22306,19314
22307,19620
22308,20084
22309,20071
22310,19824
22311,19553
22312,18845
22313,17632
22314,16250
22315,16246
22316,15737
22317,16076
22318,16337
22319,16624
22320,16917
22321,17933
22322,18572
22323,19658
22324,19807
22325,20099
22326,20236
22327,20320
22328,19497
22329,19125
22330,19449
22331,19860
22332,20000
22333,20258
22334,20005
22335,19532
22336,18616
22337,17543
22338,16944
22339,16073
22340,15933
22341,15957
22342,15910
22343,16208
22344,16789
22345,17638
22346,18718
22347,19339
22348,19809
22349,19995
22350,20359
22351,20630
22352,20314
22353,20223
22354,20209
22355,20549
22356,20483
22357,20847
22358,20790
22359,20631
22360,20660
22361,20628
22362,19307
22363,17177
22364,16362
22365,16285
22366,16246
22367,16697
22368,17449
22369,17708
22370,19178
22371,20138
22372,20664
22373,20571
22374,20515
22375,20520
22376,19987
22377,19890
22378,19985
22379,20384
22380,20314
22381,20606
22382,20421
22383,20201
22384,20273
22385,20057
22386,18869
22387,17058
22388,16701
22389,16081
22390,16136
22391,16418
22392,17620
22393,18164
22394,19331
22395,20672
22396,20627
22397,20915
22398,21117
22399,21259
22400,20751
22401,20407
22402,20350
22403,20620
22404,20378
22405,20489
22406,20451
22407,20419
22408,20290
22409,20176
22410,19350
22411,17721
22412,17079
22413,16702
22414,16754
22415,17019
22416,17492
22417,17786
22418,18944
22419,20700
22420,20520
22421,20621
22422,20988
22423,20949
22424,20464
22425,20033
22426,19863
22427,20223
22428,20163
22429,20480
22430,20464
22431,20602
22432,20472
22433,19993
22434,18898
22435,17699
22436,17188
22437,16591
22438,16649
22439,16787
22440,17667
22441,18283
22442,19826
22443,21127
22444,21607
22445,21865
22446,22018
22447,22170
22448,21774
22449,21440
22450,21378
22451,21452
22452,21447
22453,21583
22454,20971
22455,20967
22456,20681
22457,20485
22458,19126
22459,16972
22460,16631
22461,16262
22462,16210
22463,16306
22464,16795
22465,17572
22466,19240
22467,20342
22468,20460
22469,20479
22470,20545
22471,20753
22472,19925
22473,19347
22474,19164
22475,19709
22476,19602
22477,19634
22478,19343
22479,19008
22480,18315
22481,17218
22482,16415
22483,16002
22484,16089
22485,16129
22486,16138
22487,16537
22488,17062
22489,17298
22490,18527
22491,19178
22492,19096
22493,19164
22494,19580
22495,19404
22496,19402
22497,19126
22498,19235
22499,19226
22500,19772
22501,19799
22502,19706
22503,19422
22504,18694
22505,18023
22506,17063
22507,16474
22508,16383
22509,16152
22510,16466
22511,16445
22512,16828
22513,17353
22514,18505
22515,19508
22516,19579
22517,19768
22518,20565
22519,20528
22520,20206
22521,20122
22522,20236
22523,20434
22524,20470
22525,21008
22526,20733
22527,20756
22528,20259
22529,20047
22530,18928
22531,16715
22532,16382
22533,16054
22534,15874
22535,16088
22536,17029
22537,18269
22538,19049
22539,20262
22540,20246
22541,20341
22542,20653
22543,20377
22544,20310
22545,19830
22546,19655
22547,19986
22548,20031
22549,20044
22550,20000
22551,20325
22552,20365
22553,20146
22554,18738
22555,17203
22556,16010
22557,15926
22558,15870
22559,16002
22560,16728
22561,17508
22562,19041
22563,20492
22564,20989
22565,20822
22566,20596
22567,20638
22568,19970
22569,19504
22570,19364
22571,19525
22572,19995
22573,20165
22574,20018
22575,20178
22576,20510
